"records","n.max","n.start","events","rmean","se(rmean)","median","0.95LCL","0.95UCL","Method","Cancer","Gender","Age","Stratification","GenderAge","Database","CalenderYearGp"
10,10,10,1,4.45530458590007,0.43557615080923,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
22,22,22,4,3.49126066363719,0.557670656600154,3.4031485284052,3.4031485284052,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
40,40,40,13,3.30459413832585,0.358001723789914,NA,1.80150581793292,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
24,24,24,7,3.40183517629346,0.462443033584923,NA,1.08692676249144,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
25,25,25,10,2.94042429366744,0.462836481830469,NA,1.11978097193703,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
9,9,9,4,2.49286384262428,0.821187652782767,0.804928131416838,0.451745379876797,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
3,3,3,1,3.30823636778462,1.31146153997974,NA,0.0958247775496235,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
8,8,8,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
16,16,16,1,4.71338124572211,0.276854687350813,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
51,51,51,7,4.20096827705529,0.258537568310523,NA,4.29295003422313,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
126,126,126,24,3.99463829715044,0.182046587275056,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
131,131,131,27,3.953888978206,0.172698697897826,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
118,118,118,28,3.76224275124571,0.196198451644837,NA,4.20260095824778,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
77,77,77,28,3.1539155353042,0.246284890485579,4.29295003422313,2.97878165639973,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
13,13,13,4,3.48408360975096,0.626283273692778,NA,0.451745379876797,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
8,8,8,2,3.95020533880904,0.637496690846389,NA,1.44284736481862,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
83,83,83,12,4.14316322694051,0.222028517120897,NA,4.47364818617385,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
193,193,193,50,3.4413091539114,0.174106405459631,4.09856262833676,3.49623545516769,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
140,140,140,40,3.314789904676,0.205521172995314,3.87953456536619,2.93497604380561,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
101,101,101,54,2.23147451962898,0.236653402981711,1.06502395619439,0.840520191649555,2.45037645448323,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
29,29,29,14,2.49322670020986,0.467352038537201,1.26488706365503,0.336755646817248,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
7,7,7,6,1.02982301750269,0.634015721801702,0.240930869267625,0.0930869267624914,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
6,6,6,2,3.30075290896646,0.930341066875305,NA,0.752908966461328,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
17,17,17,1,4.71149897330595,0.278677189781009,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
35,35,35,4,4.29498054637189,0.31978244530255,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
39,39,39,6,4.18864059105,0.297356165650833,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
55,55,55,18,3.35330818605641,0.307174266471836,4.55030800821355,2.43121149897331,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
68,68,68,25,3.31426565160478,0.259777331131112,NA,1.96851471594798,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
32,32,32,16,2.37465099889626,0.363845934121766,1.94113620807666,1.68104038329911,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
4,4,4,1,3.78507871321013,1.05155993587515,NA,0.142368240930869,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
7,7,7,1,4.31622176591376,0.62357644580214,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
21,21,21,4,3.8281140558306,0.507889770916413,NA,1.83436002737851,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
71,71,71,11,4.1089646355711,0.240644272609532,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
175,175,175,39,3.79977183213654,0.163903303146284,NA,4.42162902121834,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
162,162,162,51,3.24342300139273,0.193232818504335,NA,2.12457221081451,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
126,126,126,50,2.86841944041134,0.229209471539833,3.0280629705681,2.33812457221081,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
52,52,52,26,2.56717256649552,0.314959044700691,2.37645448323066,1.29226557152635,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
12,12,12,5,2.9864606759884,0.672047562543338,NA,0.919917864476386,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both",NA,"Age",NA,"CPRDAurum","2000-2004"
1,1,1,0,4.98288843258042,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2004"
1,1,1,1,0.980150581793292,0,0.980150581793292,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2004"
12,12,12,6,1.3557339306826,0.280740156733708,1.45106091718001,1.11156741957563,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2004"
14,14,14,10,1.5315884966809,0.501739200470677,0.867898699520876,0.142368240930869,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2004"
10,10,10,1,4.44147843942505,0.506442675040758,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2004"
4,4,4,2,2.63175906913073,1.1755695636175,0.290212183436003,0.271047227926078,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2004"
1,1,1,0,4.98288843258042,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2004"
5,5,5,1,4.03175906913073,0.850715964827846,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2004"
4,4,4,0,4.98288843258042,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2004"
32,32,32,8,3.53185858826061,0.42059247932377,NA,1.05954825462012,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2004"
41,41,41,18,2.59685023687309,0.326361095861001,2.45037645448323,1.33607118412047,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2004"
37,37,37,17,2.57516628504206,0.395061068315352,1.89185489390828,0.906228610540726,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2004"
14,14,14,10,1.50903382114881,0.346140082917204,1.12799452429843,0.492813141683778,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2004"
1,1,1,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2004"
7,7,7,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2004"
12,12,12,2,4.08985128492315,0.577771870508632,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2004"
55,55,55,11,3.9762493802746,0.2726126250648,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2004"
53,53,53,8,4.1383318081854,0.267599698627169,NA,4.39425051334702,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2004"
75,75,75,26,3.21766194924791,0.266217574817057,NA,2.02053388090349,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2004"
32,32,32,17,2.35732617399712,0.409760727736887,1.33607118412047,0.763860369609856,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2004"
5,5,5,2,2.60369609856263,1.19834504513591,0.309377138945927,0.106776180698152,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2004"
3,3,3,0,4.99931553730322,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2004"
54,54,54,8,4.20306661786774,0.255962044591698,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2004"
206,206,206,44,3.88880749738626,0.143083888862293,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2004"
318,318,318,76,3.73079727668229,0.122325338013406,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2004"
305,305,305,88,3.45319464212714,0.130493560236465,4.50376454483231,3.65776865160849,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2004"
117,117,117,40,3.20530203085143,0.223171822901401,NA,2.13826146475017,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2004"
8,8,8,5,1.80270362765229,0.488915748424935,1.51950718685832,0.610540725530459,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2004"
2,2,2,0,4.83504449007529,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2004"
2,2,2,0,4.83504449007529,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2004"
8,8,8,2,2.52772073921971,1.26051736247047,0.887063655030801,0.887063655030801,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2004"
5,5,5,3,2.19520876112252,0.980967130687361,1.17453798767967,0.131416837782341,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2004"
8,8,8,4,2.58127994524298,0.777181991864582,1.97672826830938,0.262833675564682,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2004"
3,3,3,1,3.38398357289528,1.18478627759533,NA,0.48186173853525,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2004"
5,5,5,1,3.86803559206023,0.864919052323533,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2004"
4,4,4,0,4.83504449007529,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2004"
9,9,9,1,4.19822039698836,0.569592784740809,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","50-59","Age*Gender","Male_50-59","CPRDAurum","2000-2004"
16,16,16,7,2.34974727531196,0.598051811418975,1.28678986995209,1.07871321013005,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","60-69","Age*Gender","Male_60-69","CPRDAurum","2000-2004"
11,11,11,8,1.62951900939581,0.560039802619224,1.06776180698152,0.602327173169062,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","70-79","Age*Gender","Male_70-79","CPRDAurum","2000-2004"
5,5,5,4,1.65585215605749,0.798210205695157,0.643394934976044,0.2217659137577,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","80-89","Age*Gender","Male_80-89","CPRDAurum","2000-2004"
1,1,1,0,4.83504449007529,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male",">=90","Age*Gender","Male_>=90","CPRDAurum","2000-2004"
2,2,2,0,4.91444216290212,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","18-29","Age*Gender","Female_18-29","CPRDAurum","2000-2004"
2,2,2,0,4.91444216290212,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","30-39","Age*Gender","Female_30-39","CPRDAurum","2000-2004"
10,10,10,1,4.38116967069739,0.50277412727762,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","40-49","Age*Gender","Female_40-49","CPRDAurum","2000-2004"
14,14,14,4,3.57268467330069,0.559998002588129,NA,0.993839835728953,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","50-59","Age*Gender","Female_50-59","CPRDAurum","2000-2004"
12,12,12,2,4.02787629892353,0.562909853265553,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","60-69","Age*Gender","Female_60-69","CPRDAurum","2000-2004"
8,8,8,2,3.64212378996773,0.763619252945837,NA,0.810403832991102,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","70-79","Age*Gender","Female_70-79","CPRDAurum","2000-2004"
3,3,3,1,2.84188911704312,1.46551631309573,0.769336071184121,0.769336071184121,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female","80-89","Age*Gender","Female_80-89","CPRDAurum","2000-2004"
2,2,2,1,2.50513347022587,1.70363851456307,0.0958247775496235,0.0958247775496235,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Female",">=90","Age*Gender","Female_>=90","CPRDAurum","2000-2004"
1,1,1,0,4.91444216290212,0,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male","18-29","Age*Gender","Male_18-29","CPRDAurum","2000-2004"
8,8,8,1,4.34052019164956,0.536854845792257,NA,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male","30-39","Age*Gender","Male_30-39","CPRDAurum","2000-2004"
12,12,12,3,2.87526482187673,0.335294845474438,3.4031485284052,NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Male","40-49","Age*Gender","Male_40-49","CPRDAurum","2000-2004"
