"time","n.risk","n.event","n.censor","surv","std.err","cumhaz","std.chaz","type","logse","conf.int","conf.type","lower","upper","Method","Cancer","Gender","Age","Stratification","GenderAge","Database","CalenderYearGp"
10,0,0,0,0.598859096017984,0.0482371933989565,0.509287839931962,0.0798963746537981,"right",TRUE,0.95,"log",0.51140109662838,NA,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Female","All","Gender",NA,"CPRDAurum","2000-2004"
1,80,28,25,0.766531429912551,0.0388935658307075,0.264518928769183,0.0504762435847143,"right",TRUE,0.95,"log",0.693969311824668,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","All","Gender",NA,"CPRDAurum","2000-2004"
5,0,13,67,0.596683893613587,0.0528884530292398,0.512386607880548,0.0877983199833742,"right",TRUE,0.95,"log",0.50152906092894,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","All","Gender",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.596683893613587,0.0528884530292398,0.512386607880548,0.0877983199833742,"right",TRUE,0.95,"log",0.50152906092894,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Male","All","Gender",NA,"CPRDAurum","2000-2004"
1,82,14,27,0.872852247757383,0.0318709888749835,0.135103450231412,0.036269153564886,"right",TRUE,0.95,"log",0.812569077638428,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","All","Gender",NA,"CPRDAurum","2000-2004"
5,0,18,64,0.407436725476036,0.171684981629102,0.820128255803342,0.348795740779778,"right",TRUE,0.95,"log",0.178394861577708,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","All","Gender",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.407436725476036,0.171684981629102,0.820128255803342,0.348795740779778,"right",TRUE,0.95,"log",0.178394861577708,NA,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Female","All","Gender",NA,"CPRDAurum","2000-2004"
1,230,76,97,0.784225233461222,0.0221793172331416,0.242543942180156,0.0282205614865289,"right",TRUE,0.95,"log",0.741937432770266,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","All","Gender",NA,"CPRDAurum","2000-2004"
5,0,42,188,0.585140036574538,0.0344696053202872,0.534032467095374,0.058592568204178,"right",TRUE,0.95,"log",0.521335114643895,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","All","Gender",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.585140036574538,0.0344696053202872,0.534032467095374,0.058592568204178,"right",TRUE,0.95,"log",0.521335114643895,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Male","All","Gender",NA,"CPRDAurum","2000-2004"
1,134,44,45,0.781092163796354,0.0294253664977362,0.246167533931123,0.0375369735438216,"right",TRUE,0.95,"log",0.7254972125708,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","All","Gender",NA,"CPRDAurum","2000-2004"
5,0,25,109,0.484181646252959,0.0748731666445318,0.713421951692258,0.148456708431374,"right",TRUE,0.95,"log",0.357585349402747,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","All","Gender",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.484181646252959,0.0748731666445318,0.713421951692258,0.148456708431374,"right",TRUE,0.95,"log",0.357585349402747,NA,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Female","All","Gender",NA,"CPRDAurum","2000-2004"
1,3,1,2,0.833333333333333,0.152145154862546,0.166666666666667,0.166666666666667,"right",TRUE,0.95,"log",0.58265479547714,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","30-39","Age",NA,"CPRDAurum","2000-2004"
5,0,0,3,0.833333333333333,0.152145154862546,0.166666666666667,0.166666666666667,"right",TRUE,0.95,"log",0.58265479547714,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","30-39","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.833333333333333,0.152145154862546,0.166666666666667,0.166666666666667,"right",TRUE,0.95,"log",0.58265479547714,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","30-39","Age",NA,"CPRDAurum","2000-2004"
1,4,1,0,0.8,0.178885438199983,0.2,0.2,"right",TRUE,0.95,"log",0.516125760342172,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","40-49","Age",NA,"CPRDAurum","2000-2004"
5,0,0,4,0.8,0.178885438199983,0.2,0.2,"right",TRUE,0.95,"log",0.516125760342172,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","40-49","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.8,0.178885438199983,0.2,0.2,"right",TRUE,0.95,"log",0.516125760342172,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","40-49","Age",NA,"CPRDAurum","2000-2004"
1,20,9,15,0.734842434922627,0.0772890986256767,0.302637311222917,0.103220594548253,"right",TRUE,0.95,"log",0.597952568598076,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","50-59","Age",NA,"CPRDAurum","2000-2004"
5,0,5,15,0.529977271247228,0.0973467546894047,0.618400203301598,0.178100817653475,"right",TRUE,0.95,"log",0.369749584657255,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","50-59","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.529977271247228,0.0973467546894047,0.618400203301598,0.178100817653475,"right",TRUE,0.95,"log",0.369749584657255,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","50-59","Age",NA,"CPRDAurum","2000-2004"
1,25,17,13,0.660800965326096,0.0682210604486127,0.408441107750243,0.101704485238556,"right",TRUE,0.95,"log",0.539750013205819,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","60-69","Age",NA,"CPRDAurum","2000-2004"
5,0,11,14,0,NA,2.16417794337838,1.05008278579344,"right",TRUE,0.95,"log",NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","60-69","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,0,NA,2.16417794337838,1.05008278579344,"right",TRUE,0.95,"log",NA,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","60-69","Age",NA,"CPRDAurum","2000-2004"
1,23,14,10,0.657196328731934,0.0758990874284474,0.412074610846387,0.113338981271201,"right",TRUE,0.95,"log",0.524071486659785,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","70-79","Age",NA,"CPRDAurum","2000-2004"
5,0,4,19,0.492897246548951,0.0911141483493207,0.689592925864702,0.179487101764105,"right",TRUE,0.95,"log",0.343090089737767,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","70-79","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.492897246548951,0.0911141483493207,0.689592925864702,0.179487101764105,"right",TRUE,0.95,"log",0.343090089737767,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","70-79","Age",NA,"CPRDAurum","2000-2004"
1,8,9,1,0.481481481481481,0.120883679182507,0.700327858416094,0.239904041010196,"right",TRUE,0.95,"log",0.294355214605946,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","80-89","Age",NA,"CPRDAurum","2000-2004"
5,0,3,5,0.154761904761905,0.12669481462831,1.59318500127324,0.624869676139215,"right",TRUE,0.95,"log",0.0311052377973867,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","80-89","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.154761904761905,0.12669481462831,1.59318500127324,0.624869676139215,"right",TRUE,0.95,"log",0.0311052377973867,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","80-89","Age",NA,"CPRDAurum","2000-2004"
1,0,0,1,1,0,0,0,"right",TRUE,0.95,"log",1,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both",">=90","Age",NA,"CPRDAurum","2000-2004"
5,0,0,0,1,0,0,0,"right",TRUE,0.95,"log",1,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both",">=90","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,1,0,0,0,"right",TRUE,0.95,"log",1,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both",">=90","Age",NA,"CPRDAurum","2000-2004"
1,0,0,1,1,0,0,0,"right",TRUE,0.95,"log",1,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","18-29","Age",NA,"CPRDAurum","2000-2004"
5,0,0,0,1,0,0,0,"right",TRUE,0.95,"log",1,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","18-29","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,1,0,0,0,"right",TRUE,0.95,"log",1,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","18-29","Age",NA,"CPRDAurum","2000-2004"
1,5,0,5,1,0,0,0,"right",TRUE,0.95,"log",1,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","30-39","Age",NA,"CPRDAurum","2000-2004"
5,0,0,5,1,0,0,0,"right",TRUE,0.95,"log",1,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","30-39","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,1,0,0,0,"right",TRUE,0.95,"log",1,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","30-39","Age",NA,"CPRDAurum","2000-2004"
1,41,9,16,0.836241342443101,0.0503943592252721,0.177034745764254,0.0596421907992251,"right",TRUE,0.95,"log",0.743080269121509,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","40-49","Age",NA,"CPRDAurum","2000-2004"
5,0,1,40,0.811646008841833,0.054585153215967,0.206446510470136,0.0664999460634771,"right",TRUE,0.95,"log",0.711412184282007,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","40-49","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.811646008841833,0.054585153215967,0.206446510470136,0.0664999460634771,"right",TRUE,0.95,"log",0.711412184282007,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","40-49","Age",NA,"CPRDAurum","2000-2004"
1,176,30,55,0.871407777439486,0.0220578397254323,0.137060280697036,0.0252114635728018,"right",TRUE,0.95,"log",0.829230122817068,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","50-59","Age",NA,"CPRDAurum","2000-2004"
5,0,25,151,0.678381471812987,0.0436111251823755,0.385726750885057,0.0636809705842521,"right",TRUE,0.95,"log",0.598071028133673,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","50-59","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.678381471812987,0.0436111251823755,0.385726750885057,0.0636809705842521,"right",TRUE,0.95,"log",0.598071028133673,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","50-59","Age",NA,"CPRDAurum","2000-2004"
1,233,50,88,0.845182039344095,0.020299895246922,0.167851124686384,0.0239681501671712,"right",TRUE,0.95,"log",0.806316942764523,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","60-69","Age",NA,"CPRDAurum","2000-2004"
5,0,34,199,0.634829228953022,0.0423604554678506,0.452103957977792,0.0660779091891515,"right",TRUE,0.95,"log",0.557004255906572,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","60-69","Age",NA,"CPRDAurum","2000-2004"
10,0,0,0,0.634829228953022,0.0423604554678506,0.452103957977792,0.0660779091891515,"right",TRUE,0.95,"log",0.557004255906572,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","60-69","Age",NA,"CPRDAurum","2000-2004"
1,224,63,93,0.813578726173254,0.0213900997181341,0.205810201178287,0.0262290665173168,"right",TRUE,0.95,"log",0.772716754174981,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","70-79","Age",NA,"CPRDAurum","2000-2004"
5,0,51,173,0.500260303754151,0.0523124301725395,0.686946483988083,0.102255140092122,"right",TRUE,0.95,"log",0.40755435611426,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","70-79","Age",NA,"CPRDAurum","2000-2004"
