"time","n.risk","n.event","n.censor","surv","std.err","cumhaz","std.chaz","type","logse","conf.int","conf.type","lower","upper","Method","Cancer","Gender","Age","Stratification","GenderAge","Database","CalenderYearGp"
10,0,0,0,0.115856709599855,0.0269521228489533,2.12664010746678,0.218602157038296,"right",TRUE,0.95,"log",0.0734350523832697,0.182784334233868,"Kaplan-Meier","IncidentStomachCancer","Both","All","None",NA,"CPRDGold","2000-2004"
1,54,3,30,0.960701592555414,0.0225021975862937,0.0398184070828472,0.0232590741455506,"right",TRUE,0.95,"log",0.917595123153368,NA,"Kaplan-Meier","IncidentBreastCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
5,0,4,50,0.843896462976261,0.0617262660523762,0.167084139477042,0.0717767611848496,"right",TRUE,0.95,"log",0.731187191639649,NA,"Kaplan-Meier","IncidentBreastCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.843896462976261,0.0617262660523762,0.167084139477042,0.0717767611848496,"right",TRUE,0.95,"log",0.731187191639649,NA,"Kaplan-Meier","IncidentBreastCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
1,9661,1040,4161,0.921271123493298,0.00236272465594622,0.0819524495374214,0.00256330638556519,"right",TRUE,0.95,"log",0.916651887498589,NA,"Kaplan-Meier","IncidentBreastCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
5,0,823,8838,0.75760436278627,0.0083208445317645,0.277472501172307,0.0109729975740692,"right",TRUE,0.95,"log",0.741470087299854,NA,"Kaplan-Meier","IncidentBreastCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.75760436278627,0.0083208445317645,0.277472501172307,0.0109729975740692,"right",TRUE,0.95,"log",0.741470087299854,NA,"Kaplan-Meier","IncidentBreastCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
1,2370,1059,1215,0.741988058751714,0.0069345940240037,0.297993173619666,0.00933472810076774,"right",TRUE,0.95,"log",0.728520230974464,NA,"Kaplan-Meier","IncidentColorectalCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
5,0,491,1879,0.454472390086806,0.0198597765844034,0.787210902326266,0.0433926732689857,"right",TRUE,0.95,"log",0.417168248348921,NA,"Kaplan-Meier","IncidentColorectalCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.454472390086806,0.0198597765844034,0.787210902326266,0.0433926732689857,"right",TRUE,0.95,"log",0.417168248348921,NA,"Kaplan-Meier","IncidentColorectalCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
1,1935,920,1002,0.732952704456685,0.00765623104432491,0.309983388929549,0.0104269465846082,"right",TRUE,0.95,"log",0.718099334680121,NA,"Kaplan-Meier","IncidentColorectalCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
5,0,331,1604,0.491445416831874,0.0204685321633824,0.708852824019715,0.0414126339101944,"right",TRUE,0.95,"log",0.452921605850823,NA,"Kaplan-Meier","IncidentColorectalCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.491445416831874,0.0204685321633824,0.708852824019715,0.0414126339101944,"right",TRUE,0.95,"log",0.452921605850823,NA,"Kaplan-Meier","IncidentColorectalCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
1,448,832,362,0.414939402305726,0.0135405402506494,0.877700812617105,0.0325677779087557,"right",TRUE,0.95,"log",0.389231321475802,NA,"Kaplan-Meier","IncidentEsophagealCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
5,0,199,249,0.14244887429636,0.0180774379246842,1.93867311346015,0.123998733173877,"right",TRUE,0.95,"log",0.111080418587207,NA,"Kaplan-Meier","IncidentEsophagealCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.14244887429636,0.0180774379246842,1.93867311346015,0.123998733173877,"right",TRUE,0.95,"log",0.111080418587207,NA,"Kaplan-Meier","IncidentEsophagealCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
1,195,476,181,0.350604979058601,0.0183532201852165,1.04486975827506,0.0521911842045255,"right",TRUE,0.95,"log",0.316417129340845,NA,"Kaplan-Meier","IncidentEsophagealCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
5,0,86,109,0.133459546543967,0.0194068928863809,2.00140479054795,0.143239860955008,"right",TRUE,0.95,"log",0.10036284942731,NA,"Kaplan-Meier","IncidentEsophagealCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.133459546543967,0.0194068928863809,2.00140479054795,0.143239860955008,"right",TRUE,0.95,"log",0.10036284942731,NA,"Kaplan-Meier","IncidentEsophagealCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
1,588,199,330,0.793936088624148,0.013225070392877,0.230449987058424,0.0166370276974061,"right",TRUE,0.95,"log",0.768433992185103,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
5,0,101,487,0.54090314991105,0.0275499561255395,0.613024023215503,0.0507072768960071,"right",TRUE,0.95,"log",0.48951392253934,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.54090314991105,0.0275499561255395,0.613024023215503,0.0507072768960071,"right",TRUE,0.95,"log",0.48951392253934,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
1,310,105,162,0.790879893336986,0.0183704127115336,0.234168298376364,0.023185008590895,"right",TRUE,0.95,"log",0.755681832956287,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
5,0,42,268,0.488835944908916,0.0837501257977984,0.701481300230449,0.160710482466687,"right",TRUE,0.95,"log",0.349406108193722,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.488835944908916,0.0837501257977984,0.701481300230449,0.160710482466687,"right",TRUE,0.95,"log",0.349406108193722,NA,"Kaplan-Meier","IncidentHeadNeckCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
1,41,142,42,0.29082427691064,0.0338447717787052,1.22464996593145,0.115404415324209,"right",TRUE,0.95,"log",0.231511087362829,NA,"Kaplan-Meier","IncidentLiverCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
5,0,13,28,0.126003395119181,0.0414933965352979,2.01625587309151,0.306238919285905,"right",TRUE,0.95,"log",0.0660812647377226,NA,"Kaplan-Meier","IncidentLiverCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.126003395119181,0.0414933965352979,2.01625587309151,0.306238919285905,"right",TRUE,0.95,"log",0.0660812647377226,NA,"Kaplan-Meier","IncidentLiverCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
1,22,55,30,0.368365320745615,0.0554055779371712,0.984587783694059,0.148021971968132,"right",TRUE,0.95,"log",0.274315337708032,NA,"Kaplan-Meier","IncidentLiverCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
5,0,8,14,0.186888741700599,0.0558381022974549,1.63107046767674,0.285541730731675,"right",TRUE,0.95,"log",0.104055129208772,NA,"Kaplan-Meier","IncidentLiverCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.186888741700599,0.0558381022974549,1.63107046767674,0.285541730731675,"right",TRUE,0.95,"log",0.104055129208772,NA,"Kaplan-Meier","IncidentLiverCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
1,746,2633,709,0.275276654704169,0.00780937872301986,1.28479484431158,0.0282904596350968,"right",TRUE,0.95,"log",0.260388304836501,NA,"Kaplan-Meier","IncidentLungCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
5,0,379,367,0.0688137923595935,0.00851408018233576,2.66316454153291,0.121612872913873,"right",TRUE,0.95,"log",0.0539957306705432,NA,"Kaplan-Meier","IncidentLungCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.0688137923595935,0.00851408018233576,2.66316454153291,0.121612872913873,"right",TRUE,0.95,"log",0.0539957306705432,NA,"Kaplan-Meier","IncidentLungCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
1,590,1654,541,0.329262803172152,0.00992625634945112,1.10627519229796,0.0300599554567756,"right",TRUE,0.95,"log",0.310371313554964,NA,"Kaplan-Meier","IncidentLungCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
5,0,272,318,0.0912906894092892,0.0137117080845858,2.37769383893711,0.146535171591235,"right",TRUE,0.95,"log",0.0680107314889284,NA,"Kaplan-Meier","IncidentLungCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.0912906894092892,0.0137117080845858,2.37769383893711,0.146535171591235,"right",TRUE,0.95,"log",0.0680107314889284,NA,"Kaplan-Meier","IncidentLungCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
1,84,480,105,0.200552623997043,0.0174960048837344,1.59662896772612,0.0867396735145625,"right",TRUE,0.95,"log",0.169032572265967,NA,"Kaplan-Meier","IncidentPancreaticCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
5,0,40,44,0.0716683298673767,0.0149598366969798,2.60737505188087,0.204515977949422,"right",TRUE,0.95,"log",0.0476047154611335,NA,"Kaplan-Meier","IncidentPancreaticCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.0716683298673767,0.0149598366969798,2.60737505188087,0.204515977949422,"right",TRUE,0.95,"log",0.0476047154611335,NA,"Kaplan-Meier","IncidentPancreaticCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
1,90,447,108,0.217781038372023,0.0183607751854865,1.51559654913009,0.0838307102239521,"right",TRUE,0.95,"log",0.184610588705112,NA,"Kaplan-Meier","IncidentPancreaticCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
5,0,51,39,0.0232951448658725,0.0180322803356771,3.51246371949565,0.583023455822605,"right",TRUE,0.95,"log",0.00510938058223989,NA,"Kaplan-Meier","IncidentPancreaticCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.0232951448658725,0.0180322803356771,3.51246371949565,0.583023455822605,"right",TRUE,0.95,"log",0.00510938058223989,NA,"Kaplan-Meier","IncidentPancreaticCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
1,219,418,181,0.412846754242676,0.019158877853869,0.881871900048837,0.0462729477106319,"right",TRUE,0.95,"log",0.376953147333055,NA,"Kaplan-Meier","IncidentStomachCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
5,0,87,132,0.157635477223445,0.0265339057494475,1.83170180262795,0.163858585014303,"right",TRUE,0.95,"log",0.113338100624562,NA,"Kaplan-Meier","IncidentStomachCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.157635477223445,0.0265339057494475,1.83170180262795,0.163858585014303,"right",TRUE,0.95,"log",0.113338100624562,NA,"Kaplan-Meier","IncidentStomachCancer","Male","All","Gender",NA,"CPRDGold","2000-2004"
1,105,291,97,0.341865001051323,0.0236352571711349,1.06650100741403,0.0687604498481538,"right",TRUE,0.95,"log",0.298542232583669,NA,"Kaplan-Meier","IncidentStomachCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
5,0,46,59,0.0560459055423425,0.0422535647393353,2.65081647793597,0.55801520818556,"right",TRUE,0.95,"log",0.0127883523736468,NA,"Kaplan-Meier","IncidentStomachCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
10,0,0,0,0.0560459055423425,0.0422535647393353,2.65081647793597,0.55801520818556,"right",TRUE,0.95,"log",0.0127883523736468,NA,"Kaplan-Meier","IncidentStomachCancer","Female","All","Gender",NA,"CPRDGold","2000-2004"
1,29,1,15,0.975,0.0246855220726644,0.025,0.025,"right",TRUE,0.95,"log",0.927798108727978,NA,"Kaplan-Meier","IncidentBreastCancer","Both","18-29","Age",NA,"CPRDGold","2000-2004"
5,0,3,26,0.862068965517241,0.0656077338649348,0.145563344701276,0.0745716050455284,"right",TRUE,0.95,"log",0.742610938104118,NA,"Kaplan-Meier","IncidentBreastCancer","Both","18-29","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.862068965517241,0.0656077338649348,0.145563344701276,0.0745716050455284,"right",TRUE,0.95,"log",0.742610938104118,NA,"Kaplan-Meier","IncidentBreastCancer","Both","18-29","Age",NA,"CPRDGold","2000-2004"
1,438,31,172,0.943199538898181,0.00997363143857298,0.0584215473107527,0.0105640156841568,"right",TRUE,0.95,"log",0.92385275554405,NA,"Kaplan-Meier","IncidentBreastCancer","Both","30-39","Age",NA,"CPRDGold","2000-2004"
5,0,32,406,0.79738500552927,0.0283778456682732,0.225771435310275,0.0354453263122941,"right",TRUE,0.95,"log",0.743660923826062,NA,"Kaplan-Meier","IncidentBreastCancer","Both","30-39","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.79738500552927,0.0283778456682732,0.225771435310275,0.0354453263122941,"right",TRUE,0.95,"log",0.743660923826062,NA,"Kaplan-Meier","IncidentBreastCancer","Both","30-39","Age",NA,"CPRDGold","2000-2004"
1,1308,53,606,0.968971609113661,0.00423319221779161,0.0315000324060551,0.00436616265693749,"right",TRUE,0.95,"log",0.960710125143426,NA,"Kaplan-Meier","IncidentBreastCancer","Both","40-49","Age",NA,"CPRDGold","2000-2004"
5,0,78,1230,0.850778639076611,0.0180963794998047,0.16133508767615,0.0211921962924647,"right",TRUE,0.95,"log",0.816039540233686,NA,"Kaplan-Meier","IncidentBreastCancer","Both","40-49","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.850778639076611,0.0180963794998047,0.16133508767615,0.0211921962924647,"right",TRUE,0.95,"log",0.816039540233686,NA,"Kaplan-Meier","IncidentBreastCancer","Both","40-49","Age",NA,"CPRDGold","2000-2004"
1,2808,130,1098,0.963803122629296,0.00313569502610234,0.0368451801206529,0.00325162078825959,"right",TRUE,0.95,"log",0.957676826737773,NA,"Kaplan-Meier","IncidentBreastCancer","Both","50-59","Age",NA,"CPRDGold","2000-2004"
5,0,137,2671,0.86686571729152,0.0123642793184092,0.142749662835738,0.0142287802901737,"right",TRUE,0.95,"log",0.842967769325385,NA,"Kaplan-Meier","IncidentBreastCancer","Both","50-59","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.86686571729152,0.0123642793184092,0.142749662835738,0.0142287802901737,"right",TRUE,0.95,"log",0.842967769325385,NA,"Kaplan-Meier","IncidentBreastCancer","Both","50-59","Age",NA,"CPRDGold","2000-2004"
1,2193,153,972,0.947737205406101,0.00414773114646503,0.0536545135203115,0.0043746747998985,"right",TRUE,0.95,"log",0.93964256805084,NA,"Kaplan-Meier","IncidentBreastCancer","Both","60-69","Age",NA,"CPRDGold","2000-2004"
5,0,112,2081,0.846379322269019,0.015340811597985,0.166604790069199,0.0180563109784747,"right",TRUE,0.95,"log",0.816839685125628,NA,"Kaplan-Meier","IncidentBreastCancer","Both","60-69","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.846379322269019,0.015340811597985,0.166604790069199,0.0180563109784747,"right",TRUE,0.95,"log",0.816839685125628,NA,"Kaplan-Meier","IncidentBreastCancer","Both","60-69","Age",NA,"CPRDGold","2000-2004"
1,1710,245,710,0.89776713104599,0.00623915302352964,0.107760776237186,0.00694471009210359,"right",TRUE,0.95,"log",0.885621521480039,NA,"Kaplan-Meier","IncidentBreastCancer","Both","70-79","Age",NA,"CPRDGold","2000-2004"
5,0,189,1521,0.666836646449923,0.0268276321207685,0.404297686960717,0.0399118314508368,"right",TRUE,0.95,"log",0.616275080874868,NA,"Kaplan-Meier","IncidentBreastCancer","Both","70-79","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.666836646449923,0.0268276321207685,0.404297686960717,0.0399118314508368,"right",TRUE,0.95,"log",0.616275080874868,NA,"Kaplan-Meier","IncidentBreastCancer","Both","70-79","Age",NA,"CPRDGold","2000-2004"
1,1013,299,489,0.813725874752307,0.00984187005815459,0.205868357859728,0.012080937217969,"right",TRUE,0.95,"log",0.794663003238069,NA,"Kaplan-Meier","IncidentBreastCancer","Both","80-89","Age",NA,"CPRDGold","2000-2004"
5,0,198,815,0.475492937126102,0.0292968733893176,0.741256123478748,0.0612174264577882,"right",TRUE,0.95,"log",0.421403757997796,NA,"Kaplan-Meier","IncidentBreastCancer","Both","80-89","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.475492937126102,0.0292968733893176,0.741256123478748,0.0612174264577882,"right",TRUE,0.95,"log",0.421403757997796,NA,"Kaplan-Meier","IncidentBreastCancer","Both","80-89","Age",NA,"CPRDGold","2000-2004"
1,216,131,129,0.684908438632628,0.0232847942250119,0.376440037248511,0.0338451747173315,"right",TRUE,0.95,"log",0.640758336794094,NA,"Kaplan-Meier","IncidentBreastCancer","Both",">=90","Age",NA,"CPRDGold","2000-2004"
5,0,78,138,0.190209429138879,0.0487295895702405,1.62622161948223,0.245273507513086,"right",TRUE,0.95,"log",0.115123359100434,NA,"Kaplan-Meier","IncidentBreastCancer","Both",">=90","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.190209429138879,0.0487295895702405,1.62622161948223,0.245273507513086,"right",TRUE,0.95,"log",0.115123359100434,NA,"Kaplan-Meier","IncidentBreastCancer","Both",">=90","Age",NA,"CPRDGold","2000-2004"
1,11,0,3,1,0,0,0,"right",TRUE,0.95,"log",1,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","18-29","Age",NA,"CPRDGold","2000-2004"
5,0,1,10,0.909090909090909,0.0866784172041448,0.0909090909090909,0.0909090909090909,"right",TRUE,0.95,"log",0.754133845081525,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","18-29","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.909090909090909,0.0866784172041448,0.0909090909090909,0.0909090909090909,"right",TRUE,0.95,"log",0.754133845081525,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","18-29","Age",NA,"CPRDGold","2000-2004"
1,46,5,25,0.918552289198082,0.0355124004616242,0.08421363100913,0.0383113690485156,"right",TRUE,0.95,"log",0.851520972633951,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","30-39","Age",NA,"CPRDGold","2000-2004"
5,0,7,39,0.669265055177023,0.106599922085258,0.389327237209693,0.151336102059397,"right",TRUE,0.95,"log",0.489800868641202,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","30-39","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.669265055177023,0.106599922085258,0.389327237209693,0.151336102059397,"right",TRUE,0.95,"log",0.489800868641202,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","30-39","Age",NA,"CPRDGold","2000-2004"
1,175,38,90,0.846011495179969,0.0233020413626677,0.166750563156119,0.0274676166434732,"right",TRUE,0.95,"log",0.801551204500991,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","40-49","Age",NA,"CPRDGold","2000-2004"
5,0,31,144,0.580299608783703,0.058919024855488,0.538950641788496,0.0991854966140066,"right",TRUE,0.95,"log",0.475584855725102,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","40-49","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.580299608783703,0.058919024855488,0.538950641788496,0.0991854966140066,"right",TRUE,0.95,"log",0.475584855725102,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","40-49","Age",NA,"CPRDGold","2000-2004"
1,650,148,294,0.844779562717697,0.0118559927597132,0.168464397889891,0.0140177680763161,"right",TRUE,0.95,"log",0.821858927610794,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","50-59","Age",NA,"CPRDGold","2000-2004"
5,0,112,538,0.5808308095574,0.0311024996432564,0.541716293365672,0.0531534458949023,"right",TRUE,0.95,"log",0.522960941098676,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","50-59","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.5808308095574,0.0311024996432564,0.541716293365672,0.0531534458949023,"right",TRUE,0.95,"log",0.522960941098676,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","50-59","Age",NA,"CPRDGold","2000-2004"
1,1075,388,553,0.781023465800849,0.00996291346606394,0.24679548361691,0.0127400752222884,"right",TRUE,0.95,"log",0.76173859649413,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","60-69","Age",NA,"CPRDGold","2000-2004"
5,0,166,909,0.496078481440341,0.0418319785198601,0.69720857222711,0.0828046411779182,"right",TRUE,0.95,"log",0.420506335343266,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","60-69","Age",NA,"CPRDGold","2000-2004"
10,0,0,0,0.496078481440341,0.0418319785198601,0.69720857222711,0.0828046411779182,"right",TRUE,0.95,"log",0.420506335343266,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","60-69","Age",NA,"CPRDGold","2000-2004"
1,1516,663,731,0.744221492403804,0.00868964161108937,0.294949092834079,0.0116606329587964,"right",TRUE,0.95,"log",0.727383509870064,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","70-79","Age",NA,"CPRDGold","2000-2004"
5,0,283,1233,0.492819953102763,0.0215616117818675,0.706205553703995,0.043400151422195,"right",TRUE,0.95,"log",0.45232119594092,NA,"Kaplan-Meier","IncidentColorectalCancer","Both","70-79","Age",NA,"CPRDGold","2000-2004"
